# libSceAcm
8fe55ktlNVo sceAcmBatchStartBuffers
VQ+XGCLH4PY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V139PatchPlayerSessionsSessionIdRequestBodyEEC2Ev
VQ+YCG+lc6o _ZN3sce2Np9CppWebApi6Common8IteratorINS1_7Matches2V114ResultsVersionEEC1Ev
VQ20X-dyK5c _ZNK3sce2Np9CppWebApi10Activities2V114UserActivities11ActivityApi28ParameterToGetUserActivities8getlimitEv
VQ6g5RZWZqc _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11UserProfile2V125GetBasicPresencesResponseEEEEEE5resetEPS9_
VQ7n0xu+p2Y _ZN3sce2Np9CppWebApi6Common8IteratorIiEmmEi
VQVtxZnpH7A _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V117LeaveMatchRequestEEEE6insertENS2_8IteratorIS8_EERKS8_RSB_
VQXPeqGIj+4 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V152PostPlayerSessionsSessionIdSessionMessageRequestBodyEEEEC1Ev
VQXe0oQZ2f0 _ZNK3sce2Np9CppWebApi6Common8IteratorIlEeqERKS4_
VQZUcy22syg _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V152PostPlayerSessionsSessionIdMemberPlayersResponseBodyEEEEixEm
VQbTflr1Tac _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V120ReputationPropertiesEEEEEEC2EPS9_PFvSB_EPNS2_10LibContextE
VQdgp9DOFXs _ZNK3sce2Np9CppWebApi11Matchmaking2V13Api26ParameterToListUserTickets12getaccountIdEv
VQl9IElnuxc _ZN3sce2Np9CppWebApi6Common6VectorINS1_11UserProfile2V110AvatarSizeEE7reserveEi
VQuPtxb4AFM _ZN3sce2Np9CppWebApi11Matchmaking2V113PlayerForRead13unsetTeamNameEv
VQwkq5MzCio _ZNK3sce2Np9CppWebApi6Common8IteratorINS1_14SessionManager2V123CustomInvitableUserTypeEEeqERKS7_
VR0xcl9Avqg _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11UserProfile2V118GetFriendsResponseEEEEEEC1ERKSA_
VR1BFCdyMQ4 _ZN3sce2Np9CppWebApi6Common10LibContext17createTransactionINS2_12IntrusivePtrINS1_17TitleCloudStorage2V132GetMultiDataStatusesResponseBodyEEENS5_INS2_18ResponseHeaderBaseEEEEEiRNS2_11TransactionIT_T0_EE
VR7Ojk8pwq0 _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V137PatchGameSessionsSessionIdRequestBodyEEEE3endEv
VR9y1PSUcAw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V118CreateMatchRequestEEEEEEC2ERKSA_
VRC5+UdUWLY _ZNK3sce2Np9CppWebApi14SessionManager2V142PutGameSessionsSearchAttributesRequestBody11getString10Ev
VRUsWA5abHw _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V139PatchPlayerSessionsSessionIdRequestBodyEEEEC1EPNS2_10LibContextE
VRc1RDxvN0M _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V130MatchCompletionRateQuitMetricsEEEEEE5resetEPS9_
VRjczjp9+d4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V125ResponseCompetitiveResultEEEEEE5resetEPS9_
VRuf47oE9Q8 _ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14SessionManager2V129GetPlayerSessionsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE11getResponseERS8_
VS6SZC9OpwA _ZN3sce2Np9CppWebApi6Common8IteratorINS1_7Matches2V119ChildActivityStatusEEC1Ev
VSVkGnZxXZU _ZN3sce2Np9CppWebApi7Matches2V18MatchApi24ParameterToReportResultsC2Ev
VSv1lvuk7oE _ZN3sce2Np9CppWebApi14SessionManager2V144PatchGameSessionsSearchAttributesRequestBody11setInteger8ERKi
VT6MyHEcjq8 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_15Personalization2V15ErrorEEEEaSERKS9_
VTBTfM8gRR4 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Matchmaking2V118PlayerForOfferReadEEEEC2EPNS2_10LibContextE
VTP-lgGl8VQ _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V124GameSessionMemberForReadEEEE8pushBackERKS8_
VTRvD3XKw+w _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V116SearchAttributesEEEE5eraseENS2_13ConstIteratorIS8_EERSB_
VTZ+4rVcoJM _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorImEEEptEv
VTlC-LgRLDQ _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_15ProfanityFilter2V219WebApiErrorResponseEEEEeqERKS9_
VTqsCT2TrPQ _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V125PlayerSessionNonPsnPlayerEEEE6resizeEj
VTuC1cqA9oU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V117ConnectionQualityEE11get_deleterEv
VTx-kE3gE3M _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_15ProfanityFilter2V225WebApiErrorResponse_errorEEEEixEm
VTyGWD5K3lI _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V127PostGameSessionsRequestBodyEEEE21intrusive_ptr_add_refEPS9_
VU4kpdBtsfI _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_15ProfanityFilter2V223FilterProfanityResponseEEENS4_INS2_18ResponseHeaderBaseEEEE13getLibContextEv
VUGnguknIFk _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11Matchmaking2V120GetOfferResponseBodyEEEEEEdeEv
VUKTRbe7XG4 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V113ErrorResponseEEEEppEi
VUOgrSpFbh8 _ZN3sce2Np9CppWebApi14SessionManager2V16FriendD1Ev
VUQFPZrikBA _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V118IdempotentVariableEEEE6insertENS2_13ConstIteratorIS8_EERKS8_RSB_
VUTJgiKf8kk _ZN3sce2Np9CppWebApi6Common12DELETE_ARRAYINS2_12IntrusivePtrINS1_14SessionManager2V131ResponseGameSessionMemberPlayerEEEEEiRNS2_10LibContextEPT_m
VUnflGyMrTY _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Matchmaking2V123SubmitTicketRequestBodyEEEE21intrusive_ptr_add_refEPS9_
VUo5W7QJXpE _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V123ResponsePlayerStatisticEEEEEEcvbEv
VUp4wxc-a8k _ZN3sce2Np9CppWebApi6Common10LibContext17createTransactionINS2_12IntrusivePtrINS1_12Leaderboards2V130GetBoardDefinitionResponseBodyEEENS5_INS2_18ResponseHeaderBaseEEEEEiRNS2_11TransactionIT_T0_EE
VUvKCO2F5v8 _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_13InGameCatalog2V511ContentTypeEEEEdeEv
VUzcrAe3zkk _ZN3sce2Np9CppWebApi6Common10LibContext17createTransactionINS2_12IntrusivePtrINS1_30CommunicationRestrictionStatus2V338CommunicationRestrictionStatusResponseEEENS5_INS2_18ResponseHeaderBaseEEEEEiRNS2_15TransactionBaseIT_T0_EE
VV-EjyxJkWM _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V143PutPlayerSessionsSessionIdLeaderRequestBodyEEEEdeEv
VV-RgL2vPnc _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_17TitleCloudStorage2V136SetVariableWithConditionsRequestBodyEEEEEEC1Ev
VVA8Nn1CWw8 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V133PostGameSessionsTouchResponseBodyEEEEEEC1EPS9_PFvSB_EPNS2_10LibContextE
VVALeUnRsrI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14IdentityMapper2V311OnlineIdMapEEEEEEC1Ev
VVFTXqsAQuM _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V110ReputationEEEEEE7add_refEv
VVRVGwdMtoM _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_15ProfanityFilter2V224TestForProfanityResponseEEEE21intrusive_ptr_sub_refEPS9_
VVUyjRjhdso _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V119ResponseMatchPlayerEEEEEEC2ERKSA_
VVW2pTvn2K4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V59ContainerEEEEEE7get_refEv
VVccj0le43s _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_17TitleCloudStorage2V128AddAndGetVariableRequestBodyEEEEEEC2ERKSA_
VVfVZtON9ZU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V120GetOfferResponseBodyEEC1ERS7_
VVi2+kwIbCc _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V132RequestPlayerSessionMemberPlayerEEC1ERS7_
VVsQrTOSer8 _ZN3sce2Np9CppWebApi7Matches2V127ResponseInGameRosterFactory6createEPNS1_6Common10LibContextERKNS_4Json5ValueEPNS5_12IntrusivePtrINS3_20ResponseInGameRosterEEE
VW+Fo-JVvOk _ZN3sce2Np9CppWebApi11Matchmaking2V13Api19ParameterToGetOffer10initializeEPNS1_6Common10LibContextEPKc
VWaaBekWBQw _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_12Leaderboards2V14UserEEEE8copyFromERKS9_
VWeJdsrkbc4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V113ErrorResponseEEC1Ev
VWnJ86EVDBk _ZNK3sce2Np9CppWebApi14ConnectAccount2V215AccountLinksApi28ParameterToDeleteAccountLink12getpartnerIdEv
VWsNqcHO-qw _ZN3sce2Np9CppWebApi17TitleCloudStorage2V15Error11unsetReasonEv
VWxM+SA3qUM _ZN3sce2Np9CppWebApi6Common12DELETE_ARRAYINS2_12IntrusivePtrINS1_7Matches2V125ResponseCompetitiveResultEEEEEiRNS2_10LibContextEPT_m
VX-hO8IBML8 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_13InGameCatalog2V511ErrorEntityEEEE8copyFromERKS9_
VX2le5UmW8w _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V138RequestCreatePlayerSessionNonPsnPlayerEEEE5eraseENS2_13ConstIteratorIS8_EERSB_
VXCKaIC4e9g _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_8IteratorIfEEED1Ev
VXF8QorC1tg _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V128PostGameSessionsResponseBodyEE7get_refEv
VXTw7s-HmtU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14IdentityMapper2V311OnlineIdMapEEC2ERS7_
VXYATsiu1BY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V126PlayerSessionMemberForReadEE7get_refEv
VXZI-vY3Y5U _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V122RequestMatchStatisticsEEEE21intrusive_ptr_sub_refEPS9_
VXdmGoViR0k _ZN3sce2Np9CppWebApi6Common6VectorINS1_14SessionManager2V120PlayerJoinableStatusEE21intrusive_ptr_add_refEPS7_
VXeWgKgP2Fo _ZN3sce2Np9CppWebApi14IdentityMapper2V311OnlineIdMap8fromJsonERKNS_4Json5ValueE
VXhZ30kVvAE _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V124NatConnectivityToMetricsEEEEppEv
VXkJ-hHNGAw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V116RequestMatchTeamEEC1ERS7_
VXm5RXt+uJ0 _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14SessionManager2V130PostPlayerSessionsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE6finishEv
VXuBnqrXhS4 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14ConnectAccount2V28PSNErrorEEEE6insertENS2_8IteratorIS8_EERKS8_RSB_
VXxFEH7Ks-M _ZN3sce2Np9CppWebApi30CommunicationRestrictionStatus2V311PsnWebError14setReferenceIdEPKc
VY6hVtJrJIs _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V124GameSessionMemberForReadEEEE6insertENS2_8IteratorIS8_EERKS8_RSB_
VYGp+Vfseg0 _ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_12Leaderboards2V122GetRankingResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE23clearOnFinishedCallbackEv
VYMKjkReJkY _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V132GetMultiDataStatusesResponseBodyEEEEC1EPS8_
VYOCpZSj2Qw _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V130RequestPlayerSessionInvitationEEEEEEptEv
VYOc0MmQXFI _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_12Leaderboards2V15ErrorEEEEC1EPKS8_
VYSUbMqPltw _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_10Activities2V114UserActivities5ErrorEEEE6insertENS2_8IteratorIS9_EERKS9_RSC_
VYbbgPbReGU _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V119RequestMatchResultsEEEE3endEv
VYd-tVxHd8o _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11UserProfile2V125GetBasicPresencesResponseEEEE4sizeEv
VYm07VXDEoc _ZNK3sce2Np9CppWebApi6Common8IteratorINS1_11Matchmaking2V113AttributeTypeEEptEv
VYnEAuI89l0 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V143PutPlayerSessionsSessionIdLeaderRequestBodyEEEEEE7get_refEv
VYqdZLg7j1E _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V143PutPlayerSessionsSessionIdLeaderRequestBodyEEEEC2Ev
VYr9MulZEz0 _ZNK3sce2Np9CppWebApi6Common13ConstIteratorImEeqERKS4_
VZ62smr0wCk _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V133PostGameSessionsSearchRequestBodyEEEEdeEv
VZGUBDl2k0c _ZN3sce2Np9CppWebApi14SessionManager2V125FriendJoinedPlayerSession13unsetPlatformEv
VZLFgbfdXHU _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V126RequestTeamMemberStatisticEEEEC1EPKS8_
VZMFn2s0rGA _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V122SetDataInfoRequestBodyEEEE4sizeEv
VZRT4LgG4w8 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V118RequestTeamResultsEEaSERKS7_
VZffhV2432Q _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V515ContainerRatingEEEEEED1Ev
VZr2fEqYT1Y _ZN3sce2Np9CppWebApi6Common11TransactionINS2_12IntrusivePtrINS1_17TitleCloudStorage2V122UploadDataResponseBodyEEENS4_INS6_7DataApi25UploadDataResponseHeadersEEEEC1ERKSC_
VZxBaIMaCBQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V130RequestPlayerSessionInvitationEEC1ERS7_
Va6YTQR7IVQ _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14SessionManager2V136GetFriendsPlayerSessionsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE13getLibContextEv
VaF+t8iJeVI _ZNK3sce2Np9CppWebApi11Entitlement2V215EntitlementsApi27ParameterToListEntitlements6getidsEv
VaH9rkmQHYo _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V144PatchGameSessionsSearchAttributesRequestBodyEEEEdeEv
VaaXb7Lg9Jg _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V115NatConnectivityEEEEC2EPKS8_
VajWvgZOf4c _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V135MatchCompletionRateCompletedMetricsEE5resetEPS6_
Var4TxJ5V6M _ZN3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi28ParameterToGetPlayerSessionsC2Ev
Vas2eInFOZM _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V119PlayerSessionPlayerEEEEppEv
VazFMVPf32g _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11Entitlement2V211EntitlementEEEEEEC1ERKSA_
Vb3Xkb4A1mw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V129GetMultiVariablesResponseBodyEED1Ev
Vb45XvEZQVE _ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_10Activities2V114UserActivities26GetUsersActivitiesResponseEEENS4_INS2_18ResponseHeaderBaseEEEE6isBusyEv
VbA8W+rMrXw _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS2_6VectorINS4_INS1_13InGameCatalog2V59ContainerEEEEEEENS4_INS2_18ResponseHeaderBaseEEEE5abortEv
VbGgC5XQiVY _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_10Activities2V114UserActivities13ErrorResponseEEEEC2Ev
VbIk4Ifv8i8 _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V127PostGameSessionsRequestBodyEEEEEEptEv
VbJZLXgrBLs _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V133PostGameSessionsSearchRequestBodyEEEEEEptEv
VbKb1mIcE5k _ZN3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi49ParameterToSetPlayerSessionMemberSystemPropertiesC2Ev
VbNV-OKwSoo _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_12Leaderboards2V15GroupEEEEC2ERS9_
VbWtH3zLRIs _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V14UserEE3getEv
VbXedEdYBds _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V129GetMultiVariablesResponseBodyEEC2Ev
VbZ1QQAYHqY _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V118RequestMatchPlayerEEEE5emptyEv
Vbb2mdkk7YI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V143GetUsersAccountIdPlayerSessionsResponseBodyEEEEEEaSERSA_
VbdE7DQUugY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V113MmrPropertiesEE11release_refEv
VbgKQV7uteM _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V115LastUpdatedUserEEEE7popBackEv
VbjKIEHDEh0 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11Matchmaking2V113ErrorResponseEEEEC1EPS8_
Vbs1JenCbRg _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V15ErrorEEC1ERS7_
VbuMfjgZqNY _ZN3sce2Np9CppWebApi17TitleCloudStorage2V17DataApi32ParameterToDeleteMultiDataBySlot10initializeEPNS1_6Common10LibContextEPKci
VbvohmbUy+c _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V110DataStatusEEEEmmEi
VbyQr1LXfi8 _ZN3sce2Np9CppWebApi14SessionManager2V133PostGameSessionsSearchRequestBodyC1EPNS1_6Common10LibContextE
Vc0MP8yAE-0 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V120RequestPlayerSessionEEEEppEv
Vc2DHUYLSmM _ZNK3sce2Np9CppWebApi11Entitlement2V215EntitlementsApi25ParameterToGetEntitlement19getentitlementLabelEv
Vc7Ak9nKgqY _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V122GetMatchDetailResponseEEEE21intrusive_ptr_sub_refEPS9_
VcFAc17MkFM _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V120RequestPlayerResultsEEEE5eraseENS2_8IteratorIS8_EERSB_
VcMKlUPuqYw _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_17TitleCloudStorage2V15OwnerEEEEEEptEv
VcNsDlVXOHc _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V150PostGameSessionsSessionIdMemberPlayersResponseBodyEEEEptEv
VcOl2IEBRwc _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V59ContainerEEEEEEC2Ev
VcS+9NxwzBM _ZN3sce2Np9CppWebApi7Matches2V124RequestCompetitiveResultC1EPNS1_6Common10LibContextE
VcTDaz1OaSQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V118RequestMatchPlayerEE5resetEPS6_
VccvcyIQuLM _ZNK3sce2Np9CppWebApi14SessionManager2V113ErrorResponse8getErrorEv
VcdDw5-pPIw _ZN3sce2Np9CppWebApi7Matches2V113RequestMemberC1EPNS1_6Common10LibContextE
VciNhyNZkTs _ZNK3sce2Np9CppWebApi15ProfanityFilter2V225WebApiErrorResponse_error6getTidEv
VcrudLOut18 _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V131ResponseGameSessionMemberPlayerEEEE5emptyEv
Vcu1gB19CxA _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V118RequestMatchPlayerEEEE6insertENS2_8IteratorIS8_EERKS8_RSB_
Vd1qAFfOBuQ _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V17SubtaskEEEE5eraseENS2_8IteratorIS8_EERSB_
Vd9ZiwV4v9o _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V153PatchGameSessionsSessionIdMembersAccountIdRequestBodyEEEEEEC2EPS9_PNS2_10LibContextE
VdCfZjw8V14 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V121GetTicketResponseBodyEE11get_deleterEv
VdDtp0wNGJ8 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V125FrequentlyMutedPropertiesEEEEmmEi
VdJ+N1xU5jg _ZNK3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V110ResultTypeEE8capacityEv
VdJM9nQNn8U _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11UserProfile2V114PersonalDetailEEEEC1EPNS2_10LibContextE
VdK0+zNEH5E _ZNK3sce2Np9CppWebApi14SessionManager2V142PutGameSessionsSearchAttributesRequestBody11getInteger1Ev
VdjJFagyPDA _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Matchmaking2V110UserTicketEEEE4sizeEv
Vdjz4UryDys _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11UserProfile2V113ErrorResponseEEEEC1Ev
Vdl7Az+HVBs _ZN3sce2Np9CppWebApi6Common6VectorINS1_11UserProfile2V112OnlineStatusEE8copyFromERKS7_
Vdm5qt3ga9U _ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V124RequestCooperativeResultEEC1Ev
Ve+GSbTFyKQ _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V515ContainerRatingEEEEmmEi
Ve4vCA++9j0 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V150PostPlayerSessionsSessionIdInvitationsResponseBodyEED2Ev
VeAJ1TGp0i4 _ZNK3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi37ParameterToSetPlayerSessionProperties42getpatchPlayerSessionsSessionIdRequestBodyEv
VeAiN0AmdsA _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11UserProfile2V113ErrorResponseEEEEC2EPS8_
VeColKe+8wU _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V127ResponseTeamMemberStatisticEEEEixEm
VeDGPahHe1c _ZNK3sce2Np9CppWebApi14SessionManager2V131JoinedPlayerSessionWithPlatform6toJsonERNS_4Json5ValueEb
VeFczL9MmuU _ZN3sce2Np9CppWebApi30CommunicationRestrictionStatus2V312ErrorFactory7destroyEPNS3_5ErrorE
VeJKlGBtEPo _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_13InGameCatalog2V514ContainerMediaEEEE7popBackEv
VeVRWpuvRDw _ZN3sce2Np9CppWebApi6Common12DELETE_ARRAYINS2_12IntrusivePtrINS1_11UserProfile2V114PersonalDetailEEEEEiRNS2_10LibContextEPT_m
VeZ+P1zAIA0 _ZNK3sce2Np9CppWebApi13InGameCatalog2V59Container6toJsonERNS_4Json5ValueEb
VedrxNLnZE8 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V117ResponseMatchTeamEEEEmmEi
VekcO4txY-Q _ZNK3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_17TitleCloudStorage2V122UploadDataResponseBodyEEENS4_INS6_7DataApi25UploadDataResponseHeadersEEEE18getResponseHeadersERSB_
